TransactionID,Date,AccountCode,Amount,Currency,CustomerID
5748,2023-10-27,6000,3579.77,EUR,CUST007
5749,2022-07-18,7000,658.82,EUR,CUST015
5750,2025-07-12,6000,507.04,EUR,CUST019
5751,2025-07-26,7000,3515.23,EUR,CUST004
5752,2020-04-21,6000,1766.57,EUR,CUST003
5753,2020-08-19,7000,268.08,EUR,CUST015
5754,2025-05-12,7000,4166.35,EUR,CUST020
5755,2024-05-27,7000,2835.05,EUR,CUST018
5756,2020-06-13,6000,2902.39,EUR,CUST016
5757,2021-12-19,7000,2167.05,EUR,CUST003
5758,2022-11-10,6000,4239.28,EUR,CUST015
5759,2019-12-13,6000,3660.37,EUR,CUST005
5760,2020-08-06,6000,920.59,EUR,CUST005
5761,2025-08-02,6000,938.77,EUR,CUST008
5762,2021-08-05,6000,1291.46,EUR,CUST001
5763,2024-03-14,7000,208.56,EUR,CUST008
5764,2023-05-10,6000,620.32,EUR,CUST007
5765,2021-07-22,6000,1375.06,EUR,CUST009
5766,2023-05-29,6000,355.9,EUR,CUST009
5767,2020-07-29,7000,1184.6,EUR,CUST005
5768,2022-11-26,7000,1383.78,EUR,CUST002
5769,2020-06-08,6000,4184.36,EUR,CUST005
5770,2024-12-16,7000,3907.27,EUR,CUST008
5771,2022-12-07,6000,2556.34,EUR,CUST016
5772,2023-05-22,7000,532.28,EUR,CUST007
5773,2025-04-27,6000,1754.09,EUR,CUST004
5774,2021-08-29,7000,4166.98,EUR,CUST017
5775,2024-03-08,6000,4663.9,EUR,CUST001
5776,2025-02-23,6000,2320.39,EUR,CUST002
5777,2024-06-07,6000,1636.31,EUR,CUST004
5778,2022-07-14,6000,1850.3,EUR,CUST018
5779,2020-12-28,7000,1874.1,EUR,CUST004
5780,2025-04-17,6000,2335.52,EUR,CUST015
5781,2020-11-15,6000,517.41,EUR,CUST003
5782,2023-01-12,6000,1057.94,EUR,CUST011
5783,2020-12-27,6000,1270.6,EUR,CUST014
5784,2022-05-02,6000,4072.09,EUR,CUST020
5785,2019-12-02,6000,364.07,EUR,CUST018
5786,2025-06-11,6000,3298.96,EUR,CUST007
5787,2021-02-03,7000,3448.75,EUR,CUST008
5788,2023-11-21,6000,1965.85,EUR,CUST015
5789,2021-12-09,7000,331.74,EUR,CUST003
5790,2025-04-25,7000,1095.38,EUR,CUST005
5791,2021-07-26,7000,260.02,EUR,CUST002
5792,2020-12-01,6000,2606.39,EUR,CUST010
5793,2024-11-09,6000,4340.14,EUR,CUST002
5794,2020-06-28,7000,506.86,EUR,CUST013
5795,2021-03-29,6000,4705.09,EUR,CUST002
5796,2025-07-20,6000,3681.36,EUR,CUST015
5797,2020-06-10,6000,4676.49,EUR,CUST020
5798,2020-11-23,7000,373.5,EUR,CUST005
5799,2024-11-27,7000,240.82,EUR,CUST016
5800,2022-11-15,6000,2031.05,EUR,CUST003
5801,2022-01-03,7000,1646.75,EUR,CUST015
5802,2025-01-17,7000,3906.73,EUR,CUST012
5803,2023-04-09,6000,498.01,EUR,CUST003
5804,2022-10-15,7000,3764.57,EUR,CUST017
5805,2025-06-02,6000,1476.37,EUR,CUST018
5806,2021-11-04,7000,2083.04,EUR,CUST002
5807,2025-06-01,7000,3014.25,EUR,CUST016
5808,2023-09-01,7000,4201.07,EUR,CUST002
5809,2021-11-21,6000,4602.2,EUR,CUST016
5810,2023-01-04,7000,4515.43,EUR,CUST009
5811,2020-06-06,6000,1729.65,EUR,CUST003
5812,2023-02-16,6000,1634.96,EUR,CUST013
5813,2021-04-12,6000,1405.9,EUR,CUST009
5814,2022-03-13,6000,2506.04,EUR,CUST014
5815,2025-02-26,7000,3418.61,EUR,CUST012
5816,2020-10-02,6000,2851.86,EUR,CUST010
5817,2019-12-27,6000,3277.68,EUR,CUST012
5818,2025-06-17,6000,521.05,EUR,CUST009
5819,2023-12-30,6000,2176.2,EUR,CUST003
5820,2020-01-30,6000,116.1,EUR,CUST003
5821,2023-10-30,6000,3001.18,EUR,CUST008
5822,2023-04-29,6000,4290.94,EUR,CUST019
5823,2024-08-06,6000,3275.99,EUR,CUST020
5824,2024-09-26,6000,393.96,EUR,CUST009
5825,2025-01-13,7000,3956.17,EUR,CUST008
5826,2020-03-29,6000,4291.49,EUR,CUST012
5827,2024-08-30,6000,4040.95,EUR,CUST010
5828,2025-06-06,7000,3163.87,EUR,CUST004
5829,2023-09-10,7000,421.67,EUR,CUST011
5830,2021-02-24,6000,2020.35,EUR,CUST006
5831,2021-10-26,6000,2790.23,EUR,CUST010
5832,2022-08-18,6000,4364.96,EUR,CUST004
5833,2019-12-13,7000,3632.56,EUR,CUST009
5834,2024-02-26,7000,670.91,EUR,CUST007
5835,2023-04-07,7000,244.82,EUR,CUST012
5836,2024-10-24,6000,4191.99,EUR,CUST009
5837,2025-05-27,6000,4892.78,EUR,CUST002
5838,2023-10-13,6000,3334.13,EUR,CUST015
5839,2025-04-26,7000,1685.67,EUR,CUST002
5840,2025-09-24,7000,4305.05,EUR,CUST003
5841,2024-09-10,7000,1470.98,EUR,CUST016
5842,2022-11-09,6000,2791.28,EUR,CUST010
5843,2021-10-11,6000,2546.67,EUR,CUST004
5844,2022-05-04,7000,1692.07,EUR,CUST005
5845,2023-11-29,7000,3075.18,EUR,CUST013
5846,2021-02-01,6000,1465.45,EUR,CUST002
5847,2025-05-02,6000,1086.77,EUR,CUST009
5848,2025-08-15,6000,4249.75,EUR,CUST006
5849,2021-02-25,7000,240.34,EUR,CUST020
5850,2023-05-11,6000,635.44,EUR,CUST004
5851,2021-03-07,6000,3528.96,EUR,CUST019
5852,2022-07-30,6000,1534.29,EUR,CUST006
5853,2020-11-03,6000,3288.83,EUR,CUST011
5854,2023-07-13,6000,320.63,EUR,CUST006
5855,2023-08-03,7000,723.44,EUR,CUST016
5856,2021-07-10,7000,1261.16,EUR,CUST006
5857,2023-05-09,6000,677.03,EUR,CUST018
5858,2020-01-24,6000,2447.8,EUR,CUST012
5859,2022-03-25,6000,4270.34,EUR,CUST008
5860,2022-04-24,7000,4313.23,EUR,CUST002
5861,2021-11-20,7000,581.88,EUR,CUST009
5862,2025-06-01,6000,3634.57,EUR,CUST019
5863,2020-08-12,6000,4959.28,EUR,CUST013
5864,2021-12-13,7000,811.0,EUR,CUST017
5865,2023-03-27,6000,4545.3,EUR,CUST009
5866,2023-12-01,6000,918.09,EUR,CUST003
5867,2023-09-27,7000,3748.75,EUR,CUST019
5868,2024-10-26,6000,2897.37,EUR,CUST015
5869,2023-06-14,6000,1365.01,EUR,CUST014
5870,2020-02-15,6000,1069.57,EUR,CUST010
5871,2024-07-13,6000,4603.5,EUR,CUST019
5872,2025-05-28,6000,4991.36,EUR,CUST015
5873,2024-11-28,6000,1847.51,EUR,CUST002
5874,2023-04-05,6000,410.21,EUR,CUST018
5875,2024-07-20,7000,2247.71,EUR,CUST016
5876,2024-02-26,7000,3719.67,EUR,CUST006
5877,2024-11-24,6000,2068.14,EUR,CUST003
5878,2021-09-24,7000,1752.7,EUR,CUST007
5879,2024-07-06,6000,953.84,EUR,CUST007
5880,2023-01-07,7000,3595.84,EUR,CUST019
5881,2024-06-15,6000,4896.55,EUR,CUST015
5882,2024-08-31,7000,1548.68,EUR,CUST008
5883,2024-10-20,6000,1408.74,EUR,CUST012
5884,2024-07-27,6000,1241.27,EUR,CUST011
5885,2022-04-18,7000,2234.21,EUR,CUST003
5886,2024-11-12,7000,4816.49,EUR,CUST013
5887,2021-03-13,6000,2416.22,EUR,CUST008
5888,2021-06-20,7000,4330.69,EUR,CUST016
5889,2025-04-13,6000,2656.3,EUR,CUST012
5890,2020-05-07,6000,3898.95,EUR,CUST015
5891,2023-04-04,6000,3203.93,EUR,CUST015
5892,2025-06-16,6000,3709.68,EUR,CUST011
5893,2024-01-22,6000,3011.21,EUR,CUST006
5894,2019-11-28,6000,4719.32,EUR,CUST016
5895,2020-06-27,6000,2412.14,EUR,CUST014
5896,2022-04-27,7000,686.25,EUR,CUST010
5897,2021-01-01,6000,3214.05,EUR,CUST005
5898,2021-08-25,7000,3510.26,EUR,CUST001
5899,2021-03-31,6000,2905.62,EUR,CUST013
5900,2020-02-09,7000,3569.57,EUR,CUST012
5901,2021-11-27,6000,251.87,EUR,CUST009
5902,2020-08-05,7000,3560.72,EUR,CUST015
5903,2021-08-12,7000,2025.69,EUR,CUST020
5904,2024-05-15,7000,374.8,EUR,CUST003
5905,2024-12-19,6000,4694.01,EUR,CUST017
5906,2020-04-08,6000,3172.98,EUR,CUST011
5907,2020-05-11,6000,4483.28,EUR,CUST014
5908,2023-12-02,6000,4238.86,EUR,CUST006
5909,2024-01-05,6000,2239.19,EUR,CUST017
5910,2025-06-23,6000,3067.46,EUR,CUST004
5911,2024-11-22,6000,1818.87,EUR,CUST004
5912,2023-02-01,7000,1920.03,EUR,CUST018
5913,2020-07-07,7000,2871.61,EUR,CUST003
5914,2020-08-17,7000,4688.78,EUR,CUST019
5915,2025-08-04,7000,1896.99,EUR,CUST012
5916,2019-11-25,7000,948.82,EUR,CUST015
5917,2022-09-03,6000,3738.18,EUR,CUST015
5918,2024-06-17,6000,501.76,EUR,CUST015
5919,2023-09-20,6000,2333.36,EUR,CUST019
5920,2023-10-01,6000,4762.58,EUR,CUST001
5921,2023-12-13,6000,2975.03,EUR,CUST016
5922,2023-05-01,7000,905.61,EUR,CUST013
5923,2020-12-03,7000,1441.69,EUR,CUST005
5924,2019-11-17,6000,1916.08,EUR,CUST002
5925,2025-03-15,7000,3883.41,EUR,CUST008
5926,2021-09-20,6000,428.38,EUR,CUST016
5927,2023-04-23,6000,1599.37,EUR,CUST019
5928,2021-01-30,6000,1218.04,EUR,CUST008
5929,2022-11-14,6000,1802.47,EUR,CUST003
5930,2022-11-13,6000,4391.6,EUR,CUST019
5931,2024-09-24,6000,2113.15,EUR,CUST019
5932,2024-03-08,7000,2255.87,EUR,CUST016
5933,2025-09-17,7000,1442.55,EUR,CUST018
5934,2024-12-21,7000,4203.97,EUR,CUST002
5935,2023-11-05,7000,2437.54,EUR,CUST019
5936,2020-07-10,7000,3365.9,EUR,CUST004
5937,2021-07-25,7000,479.86,EUR,CUST006
5938,2023-02-10,6000,1527.83,EUR,CUST020
5939,2025-08-13,6000,4885.51,EUR,CUST006
5940,2021-11-13,6000,3423.55,EUR,CUST010
5941,2025-08-31,7000,786.27,EUR,CUST007
5942,2020-04-21,6000,2351.04,EUR,CUST019
5943,2022-04-23,7000,3069.95,EUR,CUST018
5944,2024-01-26,6000,3345.09,EUR,CUST017
5945,2022-11-08,6000,4105.22,EUR,CUST019
5946,2020-12-16,6000,3035.29,EUR,CUST008
5947,2020-02-22,6000,2720.95,EUR,CUST007
5948,2020-07-14,6000,4378.48,EUR,CUST009
5949,2025-09-09,7000,2555.0,EUR,CUST014
5950,2021-05-18,7000,949.92,EUR,CUST001
5951,2020-12-25,7000,2905.98,EUR,CUST014
5952,2023-01-23,7000,1973.72,EUR,CUST001
5953,2021-07-13,6000,1189.01,EUR,CUST020
5954,2020-12-24,6000,4123.28,EUR,CUST013
5955,2023-06-04,7000,754.95,EUR,CUST007
5956,2024-05-25,7000,2469.75,EUR,CUST019
5957,2025-06-21,6000,318.68,EUR,CUST016
5958,2021-04-20,6000,1596.72,EUR,CUST020
5959,2021-04-07,7000,744.51,EUR,CUST013
5960,2025-05-18,7000,2719.66,EUR,CUST005
5961,2021-05-08,7000,2688.1,EUR,CUST007
5962,2025-09-21,7000,3274.02,EUR,CUST008
5963,2021-08-22,7000,2675.21,EUR,CUST018
5964,2023-09-13,7000,3336.57,EUR,CUST006
5965,2022-07-14,6000,2041.27,EUR,CUST015
5966,2025-06-28,7000,3417.28,EUR,CUST002
5967,2023-08-29,6000,2401.33,EUR,CUST012
5968,2025-05-30,6000,1640.7,EUR,CUST012
5969,2024-12-21,7000,2188.5,EUR,CUST004
5970,2019-11-03,6000,3537.61,EUR,CUST011
5971,2021-01-27,6000,3605.97,EUR,CUST001
5972,2025-03-04,7000,3210.52,EUR,CUST019
5973,2019-11-15,6000,252.16,EUR,CUST012
5974,2019-10-08,7000,3767.41,EUR,CUST008
5975,2024-03-07,7000,1675.26,EUR,CUST001
5976,2024-02-04,6000,3811.88,EUR,CUST012
5977,2020-04-19,7000,3673.49,EUR,CUST012
5978,2022-06-10,6000,1801.49,EUR,CUST003
5979,2020-03-22,7000,1001.89,EUR,CUST006
5980,2025-04-10,6000,4234.16,EUR,CUST001
5981,2024-11-20,6000,3572.71,EUR,CUST002
5982,2025-05-27,7000,4477.8,EUR,CUST018
5983,2022-02-04,6000,2078.79,EUR,CUST006
5984,2021-08-07,7000,4060.16,EUR,CUST020
5985,2022-08-15,7000,1068.32,EUR,CUST005
5986,2021-11-21,7000,1950.77,EUR,CUST010
5987,2022-09-28,6000,3097.01,EUR,CUST004
5988,2022-05-21,6000,1258.44,EUR,CUST003
5989,2020-12-20,6000,2271.04,EUR,CUST005
5990,2021-10-16,6000,1027.96,EUR,CUST017
5991,2023-12-30,6000,1968.78,EUR,CUST009
5992,2024-07-13,6000,3019.8,EUR,CUST011
5993,2022-11-19,7000,2553.64,EUR,CUST004
5994,2021-11-14,6000,1592.16,EUR,CUST010
5995,2020-02-09,6000,2587.54,EUR,CUST008
5996,2023-05-03,7000,2937.21,EUR,CUST018
5997,2025-02-10,7000,1143.08,EUR,CUST005
5998,2024-06-11,7000,3359.81,EUR,CUST019
5999,2024-05-17,6000,3427.09,EUR,CUST002
6000,2021-02-02,7000,4442.79,EUR,CUST005
6001,2021-02-01,7000,3830.88,EUR,CUST006
6002,2024-02-14,6000,2863.22,EUR,CUST017
6003,2019-10-20,6000,3548.83,EUR,CUST010
6004,2022-08-16,6000,2195.58,EUR,CUST013
6005,2020-11-18,7000,2116.08,EUR,CUST006
6006,2023-11-20,6000,1827.83,EUR,CUST012
6007,2019-11-22,7000,2927.94,EUR,CUST010
6008,2023-08-11,7000,1582.23,EUR,CUST005
6009,2021-06-25,6000,3543.06,EUR,CUST005
6010,2024-04-08,7000,2666.94,EUR,CUST002
6011,2020-12-14,7000,525.83,EUR,CUST002
6012,2023-09-24,7000,4824.09,EUR,CUST019
6013,2022-09-05,6000,1781.42,EUR,CUST005
6014,2024-01-16,6000,4277.35,EUR,CUST013
6015,2025-07-01,7000,657.61,EUR,CUST015
6016,2022-03-14,6000,2415.98,EUR,CUST005
6017,2021-08-14,7000,3675.59,EUR,CUST008
6018,2023-05-22,7000,4336.56,EUR,CUST009
6019,2022-12-06,7000,994.16,EUR,CUST004
6020,2022-05-01,6000,4809.17,EUR,CUST009
6021,2024-03-13,7000,526.25,EUR,CUST016
6022,2023-07-16,7000,1049.82,EUR,CUST013
6023,2022-12-10,6000,2866.0,EUR,CUST002
6024,2024-07-29,6000,4887.78,EUR,CUST020
6025,2022-10-08,7000,1884.09,EUR,CUST015
6026,2020-11-04,6000,3284.43,EUR,CUST015
6027,2021-03-07,7000,2004.92,EUR,CUST019
6028,2021-03-12,7000,4591.68,EUR,CUST004
6029,2022-08-12,7000,3141.77,EUR,CUST010
6030,2020-10-22,6000,235.82,EUR,CUST007
6031,2020-07-31,7000,3941.03,EUR,CUST007
6032,2022-06-09,7000,2869.68,EUR,CUST004
6033,2024-11-24,7000,958.79,EUR,CUST004
6034,2023-09-20,7000,1169.4,EUR,CUST007
6035,2024-05-08,7000,4864.48,EUR,CUST019
6036,2022-01-21,7000,4098.32,EUR,CUST016
6037,2021-12-28,7000,2083.22,EUR,CUST007
6038,2024-10-18,6000,3676.63,EUR,CUST015
6039,2020-01-25,6000,2730.34,EUR,CUST012
6040,2022-12-28,7000,699.52,EUR,CUST010
6041,2020-09-20,6000,195.93,EUR,CUST019
6042,2022-02-14,6000,4012.41,EUR,CUST009
6043,2022-10-28,7000,4477.51,EUR,CUST016
6044,2022-05-11,6000,2075.9,EUR,CUST003
6045,2021-02-18,6000,165.39,EUR,CUST005
6046,2025-08-30,6000,3139.96,EUR,CUST008
6047,2023-08-06,6000,433.16,EUR,CUST007
6048,2025-08-04,7000,4243.34,EUR,CUST014
6049,2024-07-29,7000,2840.17,EUR,CUST018
6050,2023-12-16,6000,4909.69,EUR,CUST003
6051,2024-10-09,6000,4074.06,EUR,CUST009
6052,2020-08-13,7000,3057.42,EUR,CUST009
6053,2023-07-27,6000,4043.32,EUR,CUST008
6054,2022-08-06,7000,2461.35,EUR,CUST014
6055,2022-07-30,6000,2803.62,EUR,CUST018
6056,2022-01-06,6000,1196.46,EUR,CUST001
6057,2024-10-16,7000,4154.14,EUR,CUST009
6058,2024-07-30,7000,2897.8,EUR,CUST006
6059,2022-03-24,6000,2828.66,EUR,CUST002
6060,2022-11-08,7000,991.9,EUR,CUST015
6061,2024-02-15,6000,2819.64,EUR,CUST020
6062,2024-03-02,6000,210.31,EUR,CUST018
6063,2023-12-30,6000,3777.88,EUR,CUST014
6064,2024-05-27,7000,722.17,EUR,CUST004
6065,2023-05-05,7000,2495.15,EUR,CUST019
6066,2025-07-27,6000,2058.28,EUR,CUST019
6067,2023-07-28,7000,2028.51,EUR,CUST003
6068,2020-12-26,6000,4311.75,EUR,CUST003
6069,2024-08-19,7000,2019.49,EUR,CUST003
6070,2025-01-31,6000,2340.08,EUR,CUST016
6071,2024-11-30,7000,2113.39,EUR,CUST012
6072,2020-08-05,6000,1614.61,EUR,CUST006
6073,2024-01-20,7000,1081.26,EUR,CUST011
6074,2022-10-19,6000,1036.87,EUR,CUST001
6075,2021-10-15,6000,1619.69,EUR,CUST007
6076,2023-02-27,6000,1806.88,EUR,CUST006
6077,2022-07-03,7000,3310.06,EUR,CUST020
6078,2024-03-29,7000,685.33,EUR,CUST018
6079,2022-11-28,7000,1796.84,EUR,CUST003
6080,2024-05-29,6000,2068.95,EUR,CUST011
6081,2023-09-09,6000,1108.72,EUR,CUST015
6082,2024-08-30,6000,4194.98,EUR,CUST007
6083,2024-12-14,7000,958.2,EUR,CUST003
6084,2021-06-15,7000,2463.43,EUR,CUST012
6085,2020-03-24,7000,2844.26,EUR,CUST020
6086,2022-09-21,7000,159.81,EUR,CUST006
6087,2020-10-03,7000,2450.94,EUR,CUST007
6088,2022-08-02,7000,3918.33,EUR,CUST001
6089,2024-01-11,7000,1712.43,EUR,CUST004
6090,2025-02-22,7000,2202.62,EUR,CUST019
6091,2023-03-02,7000,3363.95,EUR,CUST007
6092,2024-07-29,6000,2297.52,EUR,CUST009
6093,2024-03-25,7000,2597.93,EUR,CUST003
6094,2023-09-10,7000,1736.01,EUR,CUST003
6095,2021-06-28,7000,179.52,EUR,CUST016
6096,2025-06-30,6000,246.2,EUR,CUST016
6097,2020-08-27,6000,3405.03,EUR,CUST013
6098,2022-08-01,6000,2071.64,EUR,CUST008
6099,2024-07-27,7000,611.07,EUR,CUST005
6100,2023-10-22,7000,3769.49,EUR,CUST001
6101,2022-07-27,6000,4743.89,EUR,CUST017
6102,2025-06-20,7000,1028.0,EUR,CUST017
6103,2022-06-19,6000,2228.34,EUR,CUST007
6104,2025-05-31,7000,865.09,EUR,CUST020
6105,2024-04-23,7000,480.28,EUR,CUST009
6106,2021-09-26,6000,1447.16,EUR,CUST014
6107,2022-11-17,6000,3613.14,EUR,CUST016
6108,2019-11-08,7000,3148.9,EUR,CUST013
6109,2020-12-10,7000,1226.64,EUR,CUST013
6110,2024-09-07,7000,3797.68,EUR,CUST015
6111,2025-06-17,6000,3164.3,EUR,CUST020
6112,2020-12-01,7000,1613.48,EUR,CUST003
6113,2025-05-09,7000,4738.93,EUR,CUST018
6114,2023-01-18,6000,1086.68,EUR,CUST016
6115,2020-01-11,7000,4215.83,EUR,CUST005
6116,2022-09-26,7000,958.91,EUR,CUST010
6117,2024-02-05,6000,2441.17,EUR,CUST004
6118,2020-07-08,7000,797.24,EUR,CUST016
6119,2023-08-23,6000,1329.1,EUR,CUST001
6120,2024-04-03,6000,1649.86,EUR,CUST015
6121,2021-01-26,6000,272.44,EUR,CUST004
6122,2023-10-02,7000,4662.27,EUR,CUST013
6123,2023-02-23,6000,4562.37,EUR,CUST003
6124,2019-12-18,7000,743.37,EUR,CUST018
6125,2025-05-28,7000,4906.18,EUR,CUST015
6126,2024-07-10,6000,3942.3,EUR,CUST003
6127,2024-09-26,6000,3486.68,EUR,CUST001
6128,2024-08-05,6000,1855.03,EUR,CUST017
6129,2025-03-12,6000,1042.52,EUR,CUST019
6130,2024-12-03,7000,2858.31,EUR,CUST002
6131,2023-03-12,6000,813.26,EUR,CUST011
6132,2025-06-25,7000,2180.98,EUR,CUST010
6133,2024-02-19,7000,238.25,EUR,CUST017
6134,2025-09-03,7000,1571.73,EUR,CUST010
6135,2024-08-19,6000,1635.91,EUR,CUST008
6136,2024-02-18,7000,4096.36,EUR,CUST010
6137,2021-01-07,6000,4177.15,EUR,CUST015
6138,2022-08-02,6000,1347.31,EUR,CUST016
6139,2022-07-23,7000,1742.04,EUR,CUST007
6140,2021-06-10,7000,768.24,EUR,CUST015
6141,2025-01-26,7000,4368.75,EUR,CUST006
6142,2023-01-12,7000,1456.07,EUR,CUST006
6143,2021-08-05,7000,4558.78,EUR,CUST009
6144,2023-07-18,6000,1709.82,EUR,CUST014
6145,2019-11-09,7000,3118.64,EUR,CUST014
6146,2021-12-26,6000,2874.78,EUR,CUST011
6147,2020-06-17,6000,664.4,EUR,CUST008
6148,2022-04-30,6000,2102.53,EUR,CUST009
6149,2024-12-24,7000,992.76,EUR,CUST019
6150,2022-03-26,7000,2316.79,EUR,CUST003
6151,2023-11-05,7000,1908.73,EUR,CUST013
6152,2023-10-01,6000,520.38,EUR,CUST009
6153,2023-08-16,6000,3288.24,EUR,CUST015
6154,2020-04-06,6000,4296.68,EUR,CUST007
6155,2021-06-05,6000,149.99,EUR,CUST020
6156,2023-11-05,7000,3957.87,EUR,CUST018
6157,2021-12-14,7000,2009.4,EUR,CUST012
6158,2021-11-26,7000,573.9,EUR,CUST015
6159,2022-09-03,7000,4721.08,EUR,CUST004
6160,2021-07-27,7000,2670.72,EUR,CUST020
6161,2021-09-09,7000,1033.95,EUR,CUST018
6162,2025-09-02,6000,2373.17,EUR,CUST019
6163,2023-07-10,6000,4453.72,EUR,CUST015
6164,2023-01-14,6000,3793.06,EUR,CUST005
6165,2025-06-12,6000,3088.54,EUR,CUST012
6166,2020-07-09,6000,245.66,EUR,CUST003
6167,2024-03-25,7000,4203.87,EUR,CUST013
6168,2024-12-12,6000,2384.9,EUR,CUST001
6169,2025-05-06,6000,1349.67,EUR,CUST014
6170,2025-02-28,7000,1297.8,EUR,CUST013
6171,2021-05-01,6000,3365.19,EUR,CUST019
6172,2023-03-17,7000,2819.65,EUR,CUST013
6173,2024-06-06,6000,1245.49,EUR,CUST010
6174,2025-03-26,6000,3175.79,EUR,CUST011
6175,2024-03-03,6000,2740.83,EUR,CUST016
6176,2022-12-26,6000,1729.15,EUR,CUST014
6177,2021-05-19,6000,4580.49,EUR,CUST014
6178,2021-03-14,6000,3899.49,EUR,CUST002
6179,2021-09-05,7000,2259.69,EUR,CUST017
6180,2021-09-04,7000,4898.78,EUR,CUST019
6181,2022-01-15,6000,2513.43,EUR,CUST007
6182,2022-12-22,7000,1677.02,EUR,CUST018
6183,2023-07-04,7000,229.98,EUR,CUST005
6184,2021-01-07,7000,3816.82,EUR,CUST016
6185,2025-02-03,7000,4818.6,EUR,CUST019
6186,2020-05-18,6000,1285.06,EUR,CUST007
6187,2025-05-20,6000,3467.44,EUR,CUST009
6188,2021-03-26,7000,2864.36,EUR,CUST010
6189,2025-01-17,6000,1117.36,EUR,CUST014
6190,2022-09-02,6000,2681.14,EUR,CUST011
6191,2023-02-14,6000,3229.6,EUR,CUST015
6192,2024-03-16,6000,2636.13,EUR,CUST003
6193,2019-10-08,6000,475.39,EUR,CUST010
6194,2023-01-18,6000,1132.42,EUR,CUST019
6195,2025-03-14,7000,692.11,EUR,CUST008
6196,2022-10-17,7000,1042.85,EUR,CUST015
6197,2020-03-02,7000,3364.48,EUR,CUST011
6198,2020-05-21,6000,3462.63,EUR,CUST018
6199,2020-06-20,7000,265.65,EUR,CUST006
6200,2020-03-26,6000,2839.54,EUR,CUST018
6201,2021-09-15,6000,4027.43,EUR,CUST013
6202,2022-09-27,6000,279.8,EUR,CUST008
6203,2023-12-02,7000,709.35,EUR,CUST007
6204,2022-03-27,6000,348.8,EUR,CUST010
6205,2022-09-08,6000,1376.93,EUR,CUST019
6206,2020-03-30,7000,3124.6,EUR,CUST015
6207,2025-02-01,6000,1325.9,EUR,CUST020
6208,2021-04-24,6000,1876.74,EUR,CUST020
6209,2022-12-06,6000,930.88,EUR,CUST018
6210,2025-02-19,6000,618.6,EUR,CUST005
6211,2020-06-20,6000,2788.95,EUR,CUST010
6212,2022-09-01,6000,1485.75,EUR,CUST020
6213,2020-06-03,7000,3945.27,EUR,CUST009
6214,2022-01-03,6000,4549.64,EUR,CUST010
6215,2019-10-31,7000,3437.42,EUR,CUST010
6216,2020-07-16,6000,1622.76,EUR,CUST005
6217,2022-06-28,7000,3680.9,EUR,CUST001
6218,2024-10-17,7000,357.45,EUR,CUST006
6219,2022-10-25,6000,3338.73,EUR,CUST007
6220,2020-09-29,7000,3735.11,EUR,CUST019
6221,2022-05-13,6000,260.44,EUR,CUST005
6222,2021-08-14,6000,4083.56,EUR,CUST007
6223,2023-10-02,6000,4550.59,EUR,CUST010
6224,2025-01-11,7000,514.11,EUR,CUST001
6225,2021-05-29,7000,151.45,EUR,CUST012
6226,2023-05-19,7000,2455.92,EUR,CUST010
6227,2023-09-21,6000,3260.76,EUR,CUST015
6228,2021-06-09,7000,253.95,EUR,CUST003
6229,2023-10-08,6000,4588.43,EUR,CUST014
6230,2020-08-24,7000,3991.63,EUR,CUST012
6231,2023-11-26,7000,3096.2,EUR,CUST003
6232,2022-06-17,7000,2198.95,EUR,CUST007
6233,2021-01-12,7000,872.48,EUR,CUST014
6234,2020-06-27,6000,2714.46,EUR,CUST015
6235,2022-10-14,6000,4570.9,EUR,CUST002
6236,2022-06-30,6000,2349.86,EUR,CUST014
6237,2024-12-17,6000,3331.65,EUR,CUST013
6238,2024-08-17,6000,2544.55,EUR,CUST011
6239,2022-04-03,7000,3494.14,EUR,CUST012
6240,2024-06-26,7000,3614.46,EUR,CUST009
6241,2021-09-10,6000,4202.39,EUR,CUST019
6242,2020-11-25,7000,3786.94,EUR,CUST019
6243,2022-07-06,6000,168.33,EUR,CUST001
6244,2021-10-10,7000,1922.49,EUR,CUST017
6245,2021-07-19,6000,4533.28,EUR,CUST009
6246,2023-07-08,6000,1039.54,EUR,CUST013
6247,2020-12-08,7000,4584.1,EUR,CUST009
6248,2024-01-24,7000,1655.47,EUR,CUST003
6249,2025-04-11,7000,2286.86,EUR,CUST019
6250,2020-11-13,6000,308.32,EUR,CUST009
6251,2024-03-03,6000,3892.31,EUR,CUST019
6252,2025-01-15,6000,3917.18,EUR,CUST019
6253,2023-11-02,7000,1386.57,EUR,CUST012
6254,2020-10-05,7000,4125.85,EUR,CUST010
6255,2020-01-11,6000,343.67,EUR,CUST001
6256,2024-06-20,7000,1471.34,EUR,CUST005
6257,2024-06-29,7000,2394.0,EUR,CUST002
6258,2020-10-02,7000,4588.22,EUR,CUST005
6259,2020-11-07,7000,2228.7,EUR,CUST012
6260,2021-11-16,6000,3206.23,EUR,CUST012
6261,2025-01-28,6000,1298.3,EUR,CUST012
6262,2019-11-18,6000,856.11,EUR,CUST008
6263,2023-12-16,7000,118.36,EUR,CUST001
6264,2023-12-29,6000,3720.69,EUR,CUST007
6265,2020-06-08,7000,3117.85,EUR,CUST001
6266,2025-08-03,7000,4773.18,EUR,CUST008
6267,2022-05-20,7000,3538.74,EUR,CUST006
6268,2022-05-27,6000,1760.2,EUR,CUST011
